ncodpers,added_products
139031,ind_tjcr_fin_ult1
139033,ind_tjcr_fin_ult1
139034,ind_tjcr_fin_ult1
139035,ind_tjcr_fin_ult1
139038,ind_tjcr_fin_ult1
139040,ind_tjcr_fin_ult1
139041,ind_tjcr_fin_ult1
139042,ind_tjcr_fin_ult1
139043,ind_tjcr_fin_ult1
139045,ind_tjcr_fin_ult1
139046,ind_tjcr_fin_ult1
139047,ind_tjcr_fin_ult1
139050,ind_tjcr_fin_ult1
139052,ind_tjcr_fin_ult1
139056,ind_tjcr_fin_ult1
139057,ind_tjcr_fin_ult1
139058,ind_tjcr_fin_ult1
139059,ind_tjcr_fin_ult1
139060,ind_tjcr_fin_ult1
139063,ind_tjcr_fin_ult1
139064,ind_tjcr_fin_ult1
139068,ind_tjcr_fin_ult1
139071,ind_tjcr_fin_ult1
139074,ind_tjcr_fin_ult1
139075,ind_tjcr_fin_ult1
139076,ind_tjcr_fin_ult1
139077,ind_tjcr_fin_ult1
139078,ind_tjcr_fin_ult1
139079,ind_tjcr_fin_ult1
139080,ind_tjcr_fin_ult1
139082,ind_tjcr_fin_ult1
139087,ind_tjcr_fin_ult1
139089,ind_tjcr_fin_ult1
139093,ind_tjcr_fin_ult1
139094,ind_tjcr_fin_ult1
139095,ind_tjcr_fin_ult1
139099,ind_tjcr_fin_ult1
139102,ind_tjcr_fin_ult1
139103,ind_tjcr_fin_ult1
139104,ind_tjcr_fin_ult1
139105,ind_tjcr_fin_ult1
139106,ind_tjcr_fin_ult1
139107,ind_tjcr_fin_ult1
139108,ind_tjcr_fin_ult1
139109,ind_tjcr_fin_ult1
139110,ind_tjcr_fin_ult1
139112,ind_tjcr_fin_ult1
139113,ind_tjcr_fin_ult1
139118,ind_tjcr_fin_ult1
139119,ind_tjcr_fin_ult1
139122,ind_tjcr_fin_ult1
139123,ind_tjcr_fin_ult1
139125,ind_tjcr_fin_ult1
139126,ind_tjcr_fin_ult1
139128,ind_tjcr_fin_ult1
139129,ind_tjcr_fin_ult1
139130,ind_tjcr_fin_ult1
139132,ind_tjcr_fin_ult1
139136,ind_tjcr_fin_ult1
139137,ind_tjcr_fin_ult1
139138,ind_tjcr_fin_ult1
139139,ind_tjcr_fin_ult1
139144,ind_tjcr_fin_ult1
139145,ind_tjcr_fin_ult1
139146,ind_tjcr_fin_ult1
139148,ind_tjcr_fin_ult1
139149,ind_tjcr_fin_ult1
139150,ind_tjcr_fin_ult1
139151,ind_tjcr_fin_ult1
139152,ind_tjcr_fin_ult1
139153,ind_tjcr_fin_ult1
139154,ind_tjcr_fin_ult1
139156,ind_tjcr_fin_ult1
139158,ind_tjcr_fin_ult1
139159,ind_tjcr_fin_ult1
139160,ind_tjcr_fin_ult1
139163,ind_tjcr_fin_ult1
139166,ind_tjcr_fin_ult1
139171,ind_tjcr_fin_ult1
139176,ind_tjcr_fin_ult1
139178,ind_tjcr_fin_ult1
139180,ind_tjcr_fin_ult1
139181,ind_tjcr_fin_ult1
139182,ind_tjcr_fin_ult1
139183,ind_tjcr_fin_ult1
139187,ind_tjcr_fin_ult1
139190,ind_tjcr_fin_ult1
139191,ind_tjcr_fin_ult1
139193,ind_tjcr_fin_ult1
139194,ind_tjcr_fin_ult1
139199,ind_tjcr_fin_ult1
139203,ind_tjcr_fin_ult1
139204,ind_tjcr_fin_ult1
139205,ind_tjcr_fin_ult1
139211,ind_tjcr_fin_ult1
139212,ind_tjcr_fin_ult1
139222,ind_tjcr_fin_ult1
139226,ind_tjcr_fin_ult1
139227,ind_tjcr_fin_ult1
139228,ind_tjcr_fin_ult1
139231,ind_tjcr_fin_ult1
139234,ind_tjcr_fin_ult1
139235,ind_tjcr_fin_ult1
139238,ind_tjcr_fin_ult1
139240,ind_tjcr_fin_ult1
139241,ind_tjcr_fin_ult1
139246,ind_tjcr_fin_ult1
139247,ind_tjcr_fin_ult1
139248,ind_tjcr_fin_ult1
139252,ind_tjcr_fin_ult1
139254,ind_tjcr_fin_ult1
139255,ind_tjcr_fin_ult1
139258,ind_tjcr_fin_ult1
139260,ind_tjcr_fin_ult1
139262,ind_tjcr_fin_ult1
139265,ind_tjcr_fin_ult1
139266,ind_tjcr_fin_ult1
139267,ind_tjcr_fin_ult1
139269,ind_tjcr_fin_ult1
139270,ind_tjcr_fin_ult1
139271,ind_tjcr_fin_ult1
139275,ind_tjcr_fin_ult1
139276,ind_tjcr_fin_ult1
139280,ind_tjcr_fin_ult1
139288,ind_tjcr_fin_ult1
139290,ind_tjcr_fin_ult1
139292,ind_tjcr_fin_ult1
139293,ind_tjcr_fin_ult1
139296,ind_tjcr_fin_ult1
139298,ind_tjcr_fin_ult1
139299,ind_tjcr_fin_ult1
139301,ind_tjcr_fin_ult1
139302,ind_tjcr_fin_ult1
139305,ind_tjcr_fin_ult1
139306,ind_tjcr_fin_ult1
139309,ind_tjcr_fin_ult1
139310,ind_tjcr_fin_ult1
139311,ind_tjcr_fin_ult1
139313,ind_tjcr_fin_ult1
139314,ind_tjcr_fin_ult1
139315,ind_tjcr_fin_ult1
139318,ind_tjcr_fin_ult1
139319,ind_tjcr_fin_ult1
139320,ind_tjcr_fin_ult1
139323,ind_tjcr_fin_ult1
139324,ind_tjcr_fin_ult1
139326,ind_tjcr_fin_ult1
139327,ind_tjcr_fin_ult1
139332,ind_tjcr_fin_ult1
139336,ind_tjcr_fin_ult1
139339,ind_tjcr_fin_ult1
139341,ind_tjcr_fin_ult1
139343,ind_tjcr_fin_ult1
139345,ind_tjcr_fin_ult1
139346,ind_tjcr_fin_ult1
139347,ind_tjcr_fin_ult1
139349,ind_tjcr_fin_ult1
139351,ind_tjcr_fin_ult1
139353,ind_tjcr_fin_ult1
139357,ind_tjcr_fin_ult1
139359,ind_tjcr_fin_ult1
139362,ind_tjcr_fin_ult1
139363,ind_tjcr_fin_ult1
139365,ind_tjcr_fin_ult1
139366,ind_tjcr_fin_ult1
139368,ind_tjcr_fin_ult1
139370,ind_tjcr_fin_ult1
139376,ind_tjcr_fin_ult1
139379,ind_tjcr_fin_ult1
139382,ind_tjcr_fin_ult1
139384,ind_tjcr_fin_ult1
139385,ind_tjcr_fin_ult1
139386,ind_tjcr_fin_ult1
139387,ind_tjcr_fin_ult1
139389,ind_tjcr_fin_ult1
139392,ind_tjcr_fin_ult1
139393,ind_tjcr_fin_ult1
139394,ind_tjcr_fin_ult1
139397,ind_tjcr_fin_ult1
139398,ind_tjcr_fin_ult1
139400,ind_tjcr_fin_ult1
139402,ind_tjcr_fin_ult1
139407,ind_tjcr_fin_ult1
139408,ind_tjcr_fin_ult1
139412,ind_tjcr_fin_ult1
139413,ind_tjcr_fin_ult1
139414,ind_tjcr_fin_ult1
139418,ind_tjcr_fin_ult1
139422,ind_tjcr_fin_ult1
139425,ind_tjcr_fin_ult1
139428,ind_tjcr_fin_ult1
139429,ind_tjcr_fin_ult1
139430,ind_tjcr_fin_ult1
139431,ind_tjcr_fin_ult1
139434,ind_tjcr_fin_ult1
139435,ind_tjcr_fin_ult1
139437,ind_tjcr_fin_ult1
139439,ind_tjcr_fin_ult1
139442,ind_tjcr_fin_ult1
139445,ind_tjcr_fin_ult1
139448,ind_tjcr_fin_ult1
139451,ind_tjcr_fin_ult1
139452,ind_tjcr_fin_ult1
139454,ind_tjcr_fin_ult1
139455,ind_tjcr_fin_ult1
139456,ind_tjcr_fin_ult1
139457,ind_tjcr_fin_ult1
139460,ind_tjcr_fin_ult1
139461,ind_tjcr_fin_ult1
139462,ind_tjcr_fin_ult1
139463,ind_tjcr_fin_ult1
139465,ind_tjcr_fin_ult1
139466,ind_tjcr_fin_ult1
139468,ind_tjcr_fin_ult1
139471,ind_tjcr_fin_ult1
139472,ind_tjcr_fin_ult1
139473,ind_tjcr_fin_ult1
139474,ind_tjcr_fin_ult1
139475,ind_tjcr_fin_ult1
139478,ind_tjcr_fin_ult1
139479,ind_tjcr_fin_ult1
139480,ind_tjcr_fin_ult1
139485,ind_tjcr_fin_ult1
139486,ind_tjcr_fin_ult1
139487,ind_tjcr_fin_ult1
139492,ind_tjcr_fin_ult1
139493,ind_tjcr_fin_ult1
139494,ind_tjcr_fin_ult1
139495,ind_tjcr_fin_ult1
139496,ind_tjcr_fin_ult1
139498,ind_tjcr_fin_ult1
139499,ind_tjcr_fin_ult1
139500,ind_tjcr_fin_ult1
139501,ind_tjcr_fin_ult1
139503,ind_tjcr_fin_ult1
139506,ind_tjcr_fin_ult1
139508,ind_tjcr_fin_ult1
139509,ind_tjcr_fin_ult1
139513,ind_tjcr_fin_ult1
139514,ind_tjcr_fin_ult1
139516,ind_tjcr_fin_ult1
139517,ind_tjcr_fin_ult1
139518,ind_tjcr_fin_ult1
139524,ind_tjcr_fin_ult1
139525,ind_tjcr_fin_ult1
139526,ind_tjcr_fin_ult1
139532,ind_tjcr_fin_ult1
139534,ind_tjcr_fin_ult1
139536,ind_tjcr_fin_ult1
139541,ind_tjcr_fin_ult1
139542,ind_tjcr_fin_ult1
139545,ind_tjcr_fin_ult1
139546,ind_tjcr_fin_ult1
139550,ind_tjcr_fin_ult1
139551,ind_tjcr_fin_ult1
139552,ind_tjcr_fin_ult1
139553,ind_tjcr_fin_ult1
139555,ind_tjcr_fin_ult1
139556,ind_tjcr_fin_ult1
139561,ind_tjcr_fin_ult1
139562,ind_tjcr_fin_ult1
139563,ind_tjcr_fin_ult1
139564,ind_tjcr_fin_ult1
139565,ind_tjcr_fin_ult1
139566,ind_tjcr_fin_ult1
139567,ind_tjcr_fin_ult1
139568,ind_tjcr_fin_ult1
139570,ind_tjcr_fin_ult1
139571,ind_tjcr_fin_ult1
139575,ind_tjcr_fin_ult1
139577,ind_tjcr_fin_ult1
139578,ind_tjcr_fin_ult1
139579,ind_tjcr_fin_ult1
139580,ind_tjcr_fin_ult1
139581,ind_tjcr_fin_ult1
139583,ind_tjcr_fin_ult1
139584,ind_tjcr_fin_ult1
139590,ind_tjcr_fin_ult1
139591,ind_tjcr_fin_ult1
139596,ind_tjcr_fin_ult1
139597,ind_tjcr_fin_ult1
139600,ind_tjcr_fin_ult1
139601,ind_tjcr_fin_ult1
139602,ind_tjcr_fin_ult1
139606,ind_tjcr_fin_ult1
139608,ind_tjcr_fin_ult1
139609,ind_tjcr_fin_ult1
139612,ind_tjcr_fin_ult1
139613,ind_tjcr_fin_ult1
139614,ind_tjcr_fin_ult1
139615,ind_tjcr_fin_ult1
139620,ind_tjcr_fin_ult1
139621,ind_tjcr_fin_ult1
139622,ind_tjcr_fin_ult1
139623,ind_tjcr_fin_ult1
139624,ind_tjcr_fin_ult1
139627,ind_tjcr_fin_ult1
139628,ind_tjcr_fin_ult1
139629,ind_tjcr_fin_ult1
139633,ind_tjcr_fin_ult1
139634,ind_tjcr_fin_ult1
139636,ind_tjcr_fin_ult1
139638,ind_tjcr_fin_ult1
139642,ind_tjcr_fin_ult1
139643,ind_tjcr_fin_ult1
139644,ind_tjcr_fin_ult1
139647,ind_tjcr_fin_ult1
139649,ind_tjcr_fin_ult1
139651,ind_tjcr_fin_ult1
139652,ind_tjcr_fin_ult1
139653,ind_tjcr_fin_ult1
139654,ind_tjcr_fin_ult1
139656,ind_tjcr_fin_ult1
139657,ind_tjcr_fin_ult1
139659,ind_tjcr_fin_ult1
139661,ind_tjcr_fin_ult1
139662,ind_tjcr_fin_ult1
139663,ind_tjcr_fin_ult1
139664,ind_tjcr_fin_ult1
139665,ind_tjcr_fin_ult1
139668,ind_tjcr_fin_ult1
139669,ind_tjcr_fin_ult1
139670,ind_tjcr_fin_ult1
139673,ind_tjcr_fin_ult1
139674,ind_tjcr_fin_ult1
139677,ind_tjcr_fin_ult1
139680,ind_tjcr_fin_ult1
139682,ind_tjcr_fin_ult1
139684,ind_tjcr_fin_ult1
139690,ind_tjcr_fin_ult1
139693,ind_tjcr_fin_ult1
139694,ind_tjcr_fin_ult1
139696,ind_tjcr_fin_ult1
139697,ind_tjcr_fin_ult1
139698,ind_tjcr_fin_ult1
139700,ind_tjcr_fin_ult1
139701,ind_tjcr_fin_ult1
139702,ind_tjcr_fin_ult1
139704,ind_tjcr_fin_ult1
139705,ind_tjcr_fin_ult1
139707,ind_tjcr_fin_ult1
139708,ind_tjcr_fin_ult1
139709,ind_tjcr_fin_ult1
139714,ind_tjcr_fin_ult1
139716,ind_tjcr_fin_ult1
139717,ind_tjcr_fin_ult1
139719,ind_tjcr_fin_ult1
139720,ind_tjcr_fin_ult1
139723,ind_tjcr_fin_ult1
139724,ind_tjcr_fin_ult1
139730,ind_tjcr_fin_ult1
139733,ind_tjcr_fin_ult1
139734,ind_tjcr_fin_ult1
139735,ind_tjcr_fin_ult1
139736,ind_tjcr_fin_ult1
139739,ind_tjcr_fin_ult1
139745,ind_tjcr_fin_ult1
139746,ind_tjcr_fin_ult1
139747,ind_tjcr_fin_ult1
139749,ind_tjcr_fin_ult1
139750,ind_tjcr_fin_ult1
139751,ind_tjcr_fin_ult1
139752,ind_tjcr_fin_ult1
139753,ind_tjcr_fin_ult1
139756,ind_tjcr_fin_ult1
139760,ind_tjcr_fin_ult1
139762,ind_tjcr_fin_ult1
139764,ind_tjcr_fin_ult1
139768,ind_tjcr_fin_ult1
139770,ind_tjcr_fin_ult1
139771,ind_tjcr_fin_ult1
139772,ind_tjcr_fin_ult1
139776,ind_tjcr_fin_ult1
139777,ind_tjcr_fin_ult1
139781,ind_tjcr_fin_ult1
139782,ind_tjcr_fin_ult1
139784,ind_tjcr_fin_ult1
139788,ind_tjcr_fin_ult1
139789,ind_tjcr_fin_ult1
139793,ind_tjcr_fin_ult1
139794,ind_tjcr_fin_ult1
139795,ind_tjcr_fin_ult1
139799,ind_tjcr_fin_ult1
139802,ind_tjcr_fin_ult1
139803,ind_tjcr_fin_ult1
139804,ind_tjcr_fin_ult1
139806,ind_tjcr_fin_ult1
139808,ind_tjcr_fin_ult1
139809,ind_tjcr_fin_ult1
139811,ind_tjcr_fin_ult1
139812,ind_tjcr_fin_ult1
139814,ind_tjcr_fin_ult1
139815,ind_tjcr_fin_ult1
139818,ind_tjcr_fin_ult1
139819,ind_tjcr_fin_ult1
139821,ind_tjcr_fin_ult1
139822,ind_tjcr_fin_ult1
139823,ind_tjcr_fin_ult1
139826,ind_tjcr_fin_ult1
139827,ind_tjcr_fin_ult1
139828,ind_tjcr_fin_ult1
139829,ind_tjcr_fin_ult1
139832,ind_tjcr_fin_ult1
139833,ind_tjcr_fin_ult1
139834,ind_tjcr_fin_ult1
139837,ind_tjcr_fin_ult1
139838,ind_tjcr_fin_ult1
139840,ind_tjcr_fin_ult1
139842,ind_tjcr_fin_ult1
139844,ind_tjcr_fin_ult1
139845,ind_tjcr_fin_ult1
139846,ind_tjcr_fin_ult1
139850,ind_tjcr_fin_ult1
139852,ind_tjcr_fin_ult1
139853,ind_tjcr_fin_ult1
139854,ind_tjcr_fin_ult1
139856,ind_tjcr_fin_ult1
139857,ind_tjcr_fin_ult1
139860,ind_tjcr_fin_ult1
139861,ind_tjcr_fin_ult1
139862,ind_tjcr_fin_ult1
139863,ind_tjcr_fin_ult1
139864,ind_tjcr_fin_ult1
139867,ind_tjcr_fin_ult1
139868,ind_tjcr_fin_ult1
139869,ind_tjcr_fin_ult1
139870,ind_tjcr_fin_ult1
139871,ind_tjcr_fin_ult1
139873,ind_tjcr_fin_ult1
139875,ind_tjcr_fin_ult1
139877,ind_tjcr_fin_ult1
139879,ind_tjcr_fin_ult1
139881,ind_tjcr_fin_ult1
139882,ind_tjcr_fin_ult1
139886,ind_tjcr_fin_ult1
139888,ind_tjcr_fin_ult1
139890,ind_tjcr_fin_ult1
139891,ind_tjcr_fin_ult1
139892,ind_tjcr_fin_ult1
139894,ind_tjcr_fin_ult1
139895,ind_tjcr_fin_ult1
139900,ind_tjcr_fin_ult1
139901,ind_tjcr_fin_ult1
139903,ind_tjcr_fin_ult1
139905,ind_tjcr_fin_ult1
139906,ind_tjcr_fin_ult1
139908,ind_tjcr_fin_ult1
139910,ind_tjcr_fin_ult1
139912,ind_tjcr_fin_ult1
139913,ind_tjcr_fin_ult1
139914,ind_tjcr_fin_ult1
139917,ind_tjcr_fin_ult1
139918,ind_tjcr_fin_ult1
139919,ind_tjcr_fin_ult1
139920,ind_tjcr_fin_ult1
139921,ind_tjcr_fin_ult1
139925,ind_tjcr_fin_ult1
139927,ind_tjcr_fin_ult1
139931,ind_tjcr_fin_ult1
139937,ind_tjcr_fin_ult1
139938,ind_tjcr_fin_ult1
139939,ind_tjcr_fin_ult1
139941,ind_tjcr_fin_ult1
139942,ind_tjcr_fin_ult1
139944,ind_tjcr_fin_ult1
139945,ind_tjcr_fin_ult1
139947,ind_tjcr_fin_ult1
139950,ind_tjcr_fin_ult1
139952,ind_tjcr_fin_ult1
139956,ind_tjcr_fin_ult1
139957,ind_tjcr_fin_ult1
139961,ind_tjcr_fin_ult1
139964,ind_tjcr_fin_ult1
139965,ind_tjcr_fin_ult1
139966,ind_tjcr_fin_ult1
139968,ind_tjcr_fin_ult1
139969,ind_tjcr_fin_ult1
139971,ind_tjcr_fin_ult1
139972,ind_tjcr_fin_ult1
139975,ind_tjcr_fin_ult1
139976,ind_tjcr_fin_ult1
139977,ind_tjcr_fin_ult1
139978,ind_tjcr_fin_ult1
139979,ind_tjcr_fin_ult1
139981,ind_tjcr_fin_ult1
139982,ind_tjcr_fin_ult1
139983,ind_tjcr_fin_ult1
139985,ind_tjcr_fin_ult1
139986,ind_tjcr_fin_ult1
139988,ind_tjcr_fin_ult1
139989,ind_tjcr_fin_ult1
139993,ind_tjcr_fin_ult1
139994,ind_tjcr_fin_ult1
139997,ind_tjcr_fin_ult1
140000,ind_tjcr_fin_ult1
140001,ind_tjcr_fin_ult1
140004,ind_tjcr_fin_ult1
140007,ind_tjcr_fin_ult1
140008,ind_tjcr_fin_ult1
140010,ind_tjcr_fin_ult1
140011,ind_tjcr_fin_ult1
140012,ind_tjcr_fin_ult1
140013,ind_tjcr_fin_ult1
140015,ind_tjcr_fin_ult1
140016,ind_tjcr_fin_ult1
140019,ind_tjcr_fin_ult1
140021,ind_tjcr_fin_ult1
140022,ind_tjcr_fin_ult1
140023,ind_tjcr_fin_ult1
140025,ind_tjcr_fin_ult1
140027,ind_tjcr_fin_ult1
140030,ind_tjcr_fin_ult1
140031,ind_tjcr_fin_ult1
140035,ind_tjcr_fin_ult1
140036,ind_tjcr_fin_ult1
140037,ind_tjcr_fin_ult1
140038,ind_tjcr_fin_ult1
140039,ind_tjcr_fin_ult1
140041,ind_tjcr_fin_ult1
140044,ind_tjcr_fin_ult1
140046,ind_tjcr_fin_ult1
140051,ind_tjcr_fin_ult1
140052,ind_tjcr_fin_ult1
140054,ind_tjcr_fin_ult1
140055,ind_tjcr_fin_ult1
140057,ind_tjcr_fin_ult1
140058,ind_tjcr_fin_ult1
140059,ind_tjcr_fin_ult1
140061,ind_tjcr_fin_ult1
140071,ind_tjcr_fin_ult1
140074,ind_tjcr_fin_ult1
140075,ind_tjcr_fin_ult1
140077,ind_tjcr_fin_ult1
140078,ind_tjcr_fin_ult1
140079,ind_tjcr_fin_ult1
140081,ind_tjcr_fin_ult1
140083,ind_tjcr_fin_ult1
140085,ind_tjcr_fin_ult1
140087,ind_tjcr_fin_ult1
140088,ind_tjcr_fin_ult1
140090,ind_tjcr_fin_ult1
140091,ind_tjcr_fin_ult1
140093,ind_tjcr_fin_ult1
140096,ind_tjcr_fin_ult1
140098,ind_tjcr_fin_ult1
140100,ind_tjcr_fin_ult1
140101,ind_tjcr_fin_ult1
140103,ind_tjcr_fin_ult1
140106,ind_tjcr_fin_ult1
140110,ind_tjcr_fin_ult1
140111,ind_tjcr_fin_ult1
140114,ind_tjcr_fin_ult1
140115,ind_tjcr_fin_ult1
140117,ind_tjcr_fin_ult1
140118,ind_tjcr_fin_ult1
140120,ind_tjcr_fin_ult1
140124,ind_tjcr_fin_ult1
140125,ind_tjcr_fin_ult1
140126,ind_tjcr_fin_ult1
140127,ind_tjcr_fin_ult1
140128,ind_tjcr_fin_ult1
140129,ind_tjcr_fin_ult1
140131,ind_tjcr_fin_ult1
140132,ind_tjcr_fin_ult1
140134,ind_tjcr_fin_ult1
140135,ind_tjcr_fin_ult1
140138,ind_tjcr_fin_ult1
140140,ind_tjcr_fin_ult1
140141,ind_tjcr_fin_ult1
140144,ind_tjcr_fin_ult1
140148,ind_tjcr_fin_ult1
140149,ind_tjcr_fin_ult1
140150,ind_tjcr_fin_ult1
140151,ind_tjcr_fin_ult1
140152,ind_tjcr_fin_ult1
140156,ind_tjcr_fin_ult1
140157,ind_tjcr_fin_ult1
140161,ind_tjcr_fin_ult1
140165,ind_tjcr_fin_ult1
140167,ind_tjcr_fin_ult1
140169,ind_tjcr_fin_ult1
140170,ind_tjcr_fin_ult1
140171,ind_tjcr_fin_ult1
140173,ind_tjcr_fin_ult1
140175,ind_tjcr_fin_ult1
140176,ind_tjcr_fin_ult1
140181,ind_tjcr_fin_ult1
140182,ind_tjcr_fin_ult1
140184,ind_tjcr_fin_ult1
140185,ind_tjcr_fin_ult1
140186,ind_tjcr_fin_ult1
140187,ind_tjcr_fin_ult1
140188,ind_tjcr_fin_ult1
140189,ind_tjcr_fin_ult1
140190,ind_tjcr_fin_ult1
140192,ind_tjcr_fin_ult1
140195,ind_tjcr_fin_ult1
140200,ind_tjcr_fin_ult1
140202,ind_tjcr_fin_ult1
140203,ind_tjcr_fin_ult1
140204,ind_tjcr_fin_ult1
140205,ind_tjcr_fin_ult1
140209,ind_tjcr_fin_ult1
140211,ind_tjcr_fin_ult1
140212,ind_tjcr_fin_ult1
140213,ind_tjcr_fin_ult1
140214,ind_tjcr_fin_ult1
140215,ind_tjcr_fin_ult1
140218,ind_tjcr_fin_ult1
140221,ind_tjcr_fin_ult1
140224,ind_tjcr_fin_ult1
140225,ind_tjcr_fin_ult1
140228,ind_tjcr_fin_ult1
140231,ind_tjcr_fin_ult1
140232,ind_tjcr_fin_ult1
140233,ind_tjcr_fin_ult1
140234,ind_tjcr_fin_ult1
140237,ind_tjcr_fin_ult1
140238,ind_tjcr_fin_ult1
140239,ind_tjcr_fin_ult1
140243,ind_tjcr_fin_ult1
140244,ind_tjcr_fin_ult1
140245,ind_tjcr_fin_ult1
140246,ind_tjcr_fin_ult1
140248,ind_tjcr_fin_ult1
140253,ind_tjcr_fin_ult1
140254,ind_tjcr_fin_ult1
140256,ind_tjcr_fin_ult1
140257,ind_tjcr_fin_ult1
140258,ind_tjcr_fin_ult1
140259,ind_tjcr_fin_ult1
140262,ind_tjcr_fin_ult1
140263,ind_tjcr_fin_ult1
140264,ind_tjcr_fin_ult1
140266,ind_tjcr_fin_ult1
140268,ind_tjcr_fin_ult1
140269,ind_tjcr_fin_ult1
140271,ind_tjcr_fin_ult1
140272,ind_tjcr_fin_ult1
140274,ind_tjcr_fin_ult1
140275,ind_tjcr_fin_ult1
140279,ind_tjcr_fin_ult1
140282,ind_tjcr_fin_ult1
140283,ind_tjcr_fin_ult1
140284,ind_tjcr_fin_ult1
140287,ind_tjcr_fin_ult1
140288,ind_tjcr_fin_ult1
140291,ind_tjcr_fin_ult1
140293,ind_tjcr_fin_ult1
140295,ind_tjcr_fin_ult1
140296,ind_tjcr_fin_ult1
140297,ind_tjcr_fin_ult1
140299,ind_tjcr_fin_ult1
140302,ind_tjcr_fin_ult1
140303,ind_tjcr_fin_ult1
140304,ind_tjcr_fin_ult1
140306,ind_tjcr_fin_ult1
140309,ind_tjcr_fin_ult1
140310,ind_tjcr_fin_ult1
140311,ind_tjcr_fin_ult1
140312,ind_tjcr_fin_ult1
140313,ind_tjcr_fin_ult1
140314,ind_tjcr_fin_ult1
140315,ind_tjcr_fin_ult1
140319,ind_tjcr_fin_ult1
140320,ind_tjcr_fin_ult1
140321,ind_tjcr_fin_ult1
140323,ind_tjcr_fin_ult1
140324,ind_tjcr_fin_ult1
140325,ind_tjcr_fin_ult1
140327,ind_tjcr_fin_ult1
140329,ind_tjcr_fin_ult1
140330,ind_tjcr_fin_ult1
140331,ind_tjcr_fin_ult1
140333,ind_tjcr_fin_ult1
140334,ind_tjcr_fin_ult1
140335,ind_tjcr_fin_ult1
140336,ind_tjcr_fin_ult1
140337,ind_tjcr_fin_ult1
140339,ind_tjcr_fin_ult1
140340,ind_tjcr_fin_ult1
140341,ind_tjcr_fin_ult1
140343,ind_tjcr_fin_ult1
140344,ind_tjcr_fin_ult1
140345,ind_tjcr_fin_ult1
140346,ind_tjcr_fin_ult1
140349,ind_tjcr_fin_ult1
140350,ind_tjcr_fin_ult1
140352,ind_tjcr_fin_ult1
140353,ind_tjcr_fin_ult1
140361,ind_tjcr_fin_ult1
140362,ind_tjcr_fin_ult1
140363,ind_tjcr_fin_ult1
140369,ind_tjcr_fin_ult1
140375,ind_tjcr_fin_ult1
140379,ind_tjcr_fin_ult1
140380,ind_tjcr_fin_ult1
140382,ind_tjcr_fin_ult1
140388,ind_tjcr_fin_ult1
140390,ind_tjcr_fin_ult1
140392,ind_tjcr_fin_ult1
140393,ind_tjcr_fin_ult1
140395,ind_tjcr_fin_ult1
140397,ind_tjcr_fin_ult1
140398,ind_tjcr_fin_ult1
140400,ind_tjcr_fin_ult1
140403,ind_tjcr_fin_ult1
140405,ind_tjcr_fin_ult1
140408,ind_tjcr_fin_ult1
140409,ind_tjcr_fin_ult1
140411,ind_tjcr_fin_ult1
140413,ind_tjcr_fin_ult1
140418,ind_tjcr_fin_ult1
140419,ind_tjcr_fin_ult1
140420,ind_tjcr_fin_ult1
140421,ind_tjcr_fin_ult1
140425,ind_tjcr_fin_ult1
140426,ind_tjcr_fin_ult1
140428,ind_tjcr_fin_ult1
140429,ind_tjcr_fin_ult1
140431,ind_tjcr_fin_ult1
140434,ind_tjcr_fin_ult1
140435,ind_tjcr_fin_ult1
140436,ind_tjcr_fin_ult1
140437,ind_tjcr_fin_ult1
140438,ind_tjcr_fin_ult1
140439,ind_tjcr_fin_ult1
140440,ind_tjcr_fin_ult1
140441,ind_tjcr_fin_ult1
140446,ind_tjcr_fin_ult1
140447,ind_tjcr_fin_ult1
140449,ind_tjcr_fin_ult1
140452,ind_tjcr_fin_ult1
140453,ind_tjcr_fin_ult1
140456,ind_tjcr_fin_ult1
140458,ind_tjcr_fin_ult1
140459,ind_tjcr_fin_ult1
140460,ind_tjcr_fin_ult1
140464,ind_tjcr_fin_ult1
140465,ind_tjcr_fin_ult1
140472,ind_tjcr_fin_ult1
140474,ind_tjcr_fin_ult1
140475,ind_tjcr_fin_ult1
140478,ind_tjcr_fin_ult1
140482,ind_tjcr_fin_ult1
140483,ind_tjcr_fin_ult1
140484,ind_tjcr_fin_ult1
140487,ind_tjcr_fin_ult1
140489,ind_tjcr_fin_ult1
140492,ind_tjcr_fin_ult1
140493,ind_tjcr_fin_ult1
140495,ind_tjcr_fin_ult1
140496,ind_tjcr_fin_ult1
140498,ind_tjcr_fin_ult1
140499,ind_tjcr_fin_ult1
140501,ind_tjcr_fin_ult1
140505,ind_tjcr_fin_ult1
140507,ind_tjcr_fin_ult1
140508,ind_tjcr_fin_ult1
140510,ind_tjcr_fin_ult1
140511,ind_tjcr_fin_ult1
140513,ind_tjcr_fin_ult1
140515,ind_tjcr_fin_ult1
140516,ind_tjcr_fin_ult1
140517,ind_tjcr_fin_ult1
140518,ind_tjcr_fin_ult1
140519,ind_tjcr_fin_ult1
140521,ind_tjcr_fin_ult1
140523,ind_tjcr_fin_ult1
140525,ind_tjcr_fin_ult1
140526,ind_tjcr_fin_ult1
140527,ind_tjcr_fin_ult1
140530,ind_tjcr_fin_ult1
140535,ind_tjcr_fin_ult1
140536,ind_tjcr_fin_ult1
140537,ind_tjcr_fin_ult1
140538,ind_tjcr_fin_ult1
